"censo.CANT_HOG";"censo.EDAD_15A64";"censo.HOMBRES";"censo.INDIGENAS";"censo.INMIGRANTES";"censo.MATACEP";"censo.v1_Casa";"censo.v1_Departamento";"censo.v3a_Albanyileria";"censo.v3a_Hormigon";"censo.v3b_Hormigon";"censo.v3b_Metal"
0,967888430813124;0,685811923442701;0,497110860675226;0,102306718972896;0,0928669115549215;0,752048124108417;0,897470030908226;0,0375839015691869;0,574140330480266;0,118375682358535;0,0225161840228245;0,737504172610556
0,87836504677439;0,734473685784511;0,46672818378924;0,0519823780641664;0,142072655439567;0,988365744418381;0,0809512364139323;0,913032260310459;0,117783009354878;0,870031101931722;0,763345616945319;0,0777540148407054
0,929017924836983;0,673509070512071;0,467859028443219;0,0377547607918293;0,0646187019421787;0,977804109893192;0,922680275550985;0,0724475529950686;0,513474873209152;0,46032507654194;0,0804511253418094;0,118571880477715
