"mediaConsumos";"sdConsumos";"medianaConsumos";"maxConsumos";"minConsumos";"unemploymentRateCorr";"CPIBase2015Corr";"exchangeCorr"
82,068456846108;51,5725410602671;63,3240982993833;267,657405677028;20,28878298968;-0,0866776880779355;-0,109551672765382;-0,0962046327691448
32,6114161644435;18,3803708817876;29,6863546642684;96,0625445286677;5,81033415480209;-0,390953327091372;-0,483411592908989;-0,40154463309175
47,3524865952189;35,3090805268804;35,5371259820583;169,717423524823;6,0471053657993;0,189550705338012;0,22419158022174;0,181394386588483
48,4175353436723;34,1169794115849;42,4177552595472;154,656471529842;3,60902126686485;0,526865162580431;0,574358017082786;0,491217960638384
